timeStamp,elapsed,success,failureMessage,Latency,Connect
1553635354437,6606,true,,5914,5842
1553635354435,6614,true,,5930,5858
1553635355003,6048,true,,5463,5402
1553635354347,6711,true,,6004,5936
1553635355004,6058,true,,5463,5393
1553635354991,6085,true,,5468,5380
1553635354242,6837,true,,6647,1341
1553635355000,6084,true,,5916,5354
1553635355009,6075,true,,5429,5367
1553635354356,6733,true,,5994,5919
1553635355006,6083,true,,5434,5359
1553635354036,7057,true,,6938,6893
1553635354068,7027,true,,6910,6863
1553635354036,7064,true,,6934,6888
1553635355002,6101,true,,5457,5374
1553635354995,6120,true,,5443,5375
1553635355010,6106,true,,5411,5354
1553635354997,6123,true,,5954,5362
1553635355000,6126,true,,5438,5372
1553635355003,6153,true,,5441,5368
1553635354724,6434,true,,2022,1890
1553635355002,6162,true,,5440,5365
1553635355002,6167,true,,5455,5368
1553635355005,6178,true,,5418,5359
1553635355011,6173,true,,5433,5374
1553635355000,6192,true,,5436,5363
1553635354836,6363,true,,6272,6222
1553635355002,6245,true,,5476,5403
1553635354120,7184,true,,7121,3364
1553635354435,6911,true,,6629,1125
1553635354121,7226,true,,7114,3361
1553635354737,6612,true,,6379,833
1553635354981,6530,true,,6426,6365
1553635354982,6532,true,,6427,6364
1553635354104,7427,true,,5023,3247
1553635354981,6551,true,,6438,6367
1553635354978,6554,true,,6409,6363
1553635354105,7436,true,,7276,3528
1553635354979,6568,true,,6415,6367
1553635354710,6839,true,,6733,6661
1553635354980,6569,true,,6466,6366
1553635354836,6715,true,,6610,6533
1553635354714,6841,true,,6738,6637
1553635354953,6609,true,,6500,6422
1553635354712,6853,true,,6734,6651
1553635354837,6728,true,,6584,6525
1553635354954,6612,true,,6498,6432
1553635354951,6615,true,,6504,6439
1553635354710,6859,true,,6759,6656
1553635354951,6620,true,,6515,6444
1553635354836,6743,true,,6635,6539
1553635354981,6599,true,,6427,6366
1553635354713,6867,true,,6752,6643
1553635354978,6604,true,,6496,6371
1553635354835,6765,true,,6643,6533
1553635354976,6625,true,,6450,6382
1553635354949,6658,true,,6534,6426
1553635354839,6768,true,,6602,6523
1553635354952,6657,true,,6526,6439
1553635354953,6703,true,,6535,6422
1553635354982,6685,true,,6483,6374
1553635354954,6738,true,,6555,6409
1553635354837,6865,true,,6629,6538
1553635354837,6874,true,,6609,6512
1553635354104,7683,true,,7377,3531
1553635354975,6821,true,,6739,6688
1553635354981,6817,true,,6696,6651
1553635354951,6849,true,,6532,6444
1553635354833,6977,true,,6882,6834
1553635354111,7784,true,,7377,3526
1553635354104,7852,true,,7721,3838
1553635354105,7874,true,,7279,3528
1553635354109,7874,true,,7711,3832
1553635354951,7045,true,,6499,6429
1553635354982,7021,true,,6420,6364
1553635354708,7307,true,,7191,6653
1553635354982,7038,true,,6424,6366
1553635354838,7185,true,,6594,6518
1553635354108,7915,true,,7278,3533
1553635354715,7312,true,,6747,6641
1553635354977,7056,true,,6429,6372
1553635354978,7056,true,,6422,6371
1553635354955,7081,true,,6453,6393
1553635354951,7102,true,,6532,6412
1553635354980,7082,true,,6420,6366
1553635354979,7089,true,,6410,6367
1553635354979,7101,true,,6454,6370
1553635354950,7130,true,,6492,6409
1553635354835,7252,true,,6608,6515
1553635354952,7138,true,,6536,6437
1553635354835,7272,true,,6580,6514
1553635354951,7167,true,,7032,6984
1553635354952,7173,true,,7032,6983
1553635354950,7180,true,,7036,6989
1553635354949,7184,true,,7049,7001
1553635354953,7181,true,,7056,7012
1553635354950,7213,true,,7045,7001
1553635354981,7195,true,,6459,6368
1553635354834,7343,true,,7149,6537
1553635354952,7226,true,,7049,6436
1553635353614,8611,true,,884,803
1553635354980,7253,true,,6984,6368
1553635354705,7642,true,,7598,7551
1553635354950,7664,true,,5244,2890
1553635354839,7776,true,,5404,3018
1553635354409,8315,true,,8265,8216
1553635354409,8324,true,,8272,8226
1553635354410,8324,true,,8277,8230
1553635354408,8331,true,,8283,8235
1553635354409,8339,true,,8291,8242
1553635354402,8347,true,,8300,8249
1553635354411,8343,true,,8261,8218
1553635354411,8350,true,,8265,8218
1553635354410,8374,true,,8329,8233
1553635354409,8381,true,,8289,8238
1553635354847,8018,true,,7967,7917
1553635354854,8036,true,,7940,7897
1553635354703,8188,true,,8091,8048
1553635354704,8187,true,,8096,8052
1553635354843,8049,true,,7983,7933
1553635354437,8475,true,,8143,8095
1553635354848,8090,true,,7976,7929
1553635354442,8498,true,,8453,8393
1553635354436,8514,true,,8144,8094
1553635354852,8108,true,,7965,7916
1553635354442,8560,true,,8459,8395
1553635354855,8156,true,,7963,7913
1553635354442,8573,true,,8523,8469
1553635354442,8579,true,,8453,8388
1553635354441,8584,true,,8536,8477
1553635354440,8588,true,,8539,8481
1553635354899,8131,true,,8082,8022
1553635354902,8149,true,,8062,8009
1553635354441,8617,true,,8521,8463
1553635354900,8160,true,,8073,8024
1553635354438,8627,true,,8541,8486
1553635354442,8640,true,,8455,8388
1553635354439,8643,true,,8545,8491
1553635354901,8185,true,,8056,8002
1553635354438,8650,true,,8519,8469
1553635354437,8654,true,,8527,8475
1553635354899,8199,true,,8098,8041
1553635354438,8664,true,,8573,8507
1553635354903,8214,true,,8085,8027
1553635354384,8740,true,,510,340
1553635354900,8236,true,,8088,8031
1553635354901,8264,true,,8054,8002
1553635354902,8343,true,,8053,8001
1553635354409,8879,true,,8269,8220
1553635354439,8858,true,,8764,8710
1553635354707,8641,true,,8116,8069
1553635354893,8495,true,,7974,7925
1553635354850,8587,true,,7968,7918
1553635354448,9032,true,,8451,8389
1553635354230,9250,true,,2391,2316
1553635354891,8633,true,,8006,7946
1553635354813,8745,true,,8496,8451
1553635354902,8664,true,,8057,8009
1553635354438,9156,true,,8521,8468
1553635354702,8909,true,,8162,8088
1553635354437,9219,true,,8560,8495
1553635354895,8762,true,,8004,7942
1553635354439,9260,true,,8516,8458
1553635354235,9467,true,,2386,2311
1553635354439,9330,true,,8553,8492
1553635354902,8880,true,,8620,8038
1553635354437,9371,true,,9088,8508
1553635354235,9644,true,,9445,9358
1553635354900,9032,true,,8855,8801
1553635354900,9082,true,,8864,8808
1553635354441,9543,true,,9323,9267
1553635354441,9583,true,,9293,9243
1553635354231,10029,true,,9737,4524
1553635354437,10984,true,,10765,10716
1553635354437,11028,true,,10780,10733
1553635354433,11053,true,,10788,10737
1553635354901,10585,true,,10320,10269
1553635354438,11053,true,,10779,10730
1553635354439,11052,true,,10778,10729
1553635354436,11148,true,,10813,10766
1553635354902,10697,true,,10348,10300
1553635354947,10830,true,,10706,10663
1553635353760,17324,true,,945,236
1553635354084,17779,true,,788,605
1553635354090,17870,true,,754,653
